email_id,class_label,secondary_label,is_multi_intent,is_ambiguous,is_spam,language,tone,sender_profile,email_length,noise_level,channel,temperature,top_p,top_k,seed,model_assigned
3bb88429-372,consulta_tarifas_pvpc,,False,False,False,es,urgente,cliente_empresarial,largo,alto,email_directo,0.73,0.31,44,99045,deepseek/deepseek-r1-0528-qwen3-8b
e926a430-6b2,baja_contrato,fraude_energetico,True,False,False,en,informal,particular_enfadado,muy_corto,leve,webform,0.95,0.33,67,59109,google/gemma-4-e4b
400c02c4-263,consulta_lectura_contador,oferta_comercial,True,False,False,es,urgente,cliente_empresarial,muy_corto,limpio,app_movil,0.68,0.3,47,97540,deepseek/deepseek-r1-0528-qwen3-8b
b993ca05-94b,factura_duplicada,,False,False,False,en,formal,jubilado,medio,limpio,webform,0.89,0.32,52,12232,google/gemma-4-e4b
cd9a8a78-2f4,averia_contador,,False,False,False,es,técnico,jubilado,corto,moderado,email_directo,0.74,0.51,44,77109,deepseek/deepseek-r1-0528-qwen3-8b
01bd7273-5b4,oferta_comercial,,False,False,True,en,informal,autónomo,medio,leve,app_movil,0.99,0.62,46,53225,google/gemma-4-e4b
7c3934fd-f4f,averia_contador,,False,False,False,es,agresivo,autónomo,muy_corto,moderado,webform,0.8,0.5,36,58582,deepseek/deepseek-r1-0528-qwen3-8b
5d59d82a-be7,consulta_autoconsumo,,False,False,False,es,cortés,cliente_residencial,largo,limpio,email_directo,0.82,0.43,68,82320,google/gemma-4-e4b
a0dd2bcf-2ba,solicitud_cambio_tarifa,,False,False,False,es,técnico,particular_enfadado,largo,leve,webform,0.97,0.6,37,24868,deepseek/deepseek-r1-0528-qwen3-8b
c842f947-f38,newsletter,,False,False,True,es,urgente,cliente_empresarial,muy_largo,limpio,respuesta_cadena,0.69,0.6,66,57704,google/gemma-4-e4b
7d37888e-b8a,alta_consumo_anomalo,,False,False,False,es,urgente,cliente_empresarial,medio,alto,respuesta_cadena,0.89,0.64,65,18189,deepseek/deepseek-r1-0528-qwen3-8b
b1d8a05a-f7d,factura_error,,False,False,False,es,confuso,jubilado,muy_corto,moderado,webform,1.04,0.44,73,81073,google/gemma-4-e4b
0381529c-443,cambio_titular,,False,False,False,es,desesperado,particular_enfadado,medio,alto,reenvio_tercero,0.91,0.76,59,11931,deepseek/deepseek-r1-0528-qwen3-8b
4903c9c6-672,consulta_juridica,fraude_energetico,True,False,False,en,técnico,cliente_empresarial,largo,alto,respuesta_cadena,0.68,0.38,37,18982,google/gemma-4-e4b
e1bd8c19-0b8,vehiculo_electrico,,False,False,False,es,formal,jubilado,medio,alto,respuesta_cadena,1.01,0.76,44,37403,deepseek/deepseek-r1-0528-qwen3-8b
430df12c-0a8,solicitud_aplazamiento,,False,False,True,en,informal,particular_enfadado,largo,leve,app_movil,0.7,0.6,68,51999,google/gemma-4-e4b
5dba1996-bee,vehiculo_electrico,incidencia_apagón,True,False,False,es,formal,jubilado,muy_largo,moderado,app_movil,0.8,0.43,43,26416,deepseek/deepseek-r1-0528-qwen3-8b
cffefabc-2d9,vehiculo_electrico,,False,False,False,es,urgente,abogado,corto,limpio,webform,0.72,0.4,70,54823,google/gemma-4-e4b
1d5ddcd4-2c9,consulta_autoconsumo,,False,False,True,en,agresivo,jubilado,corto,leve,reenvio_tercero,0.94,0.41,66,84433,deepseek/deepseek-r1-0528-qwen3-8b
92713d65-c6a,averia_contador,,False,False,False,es,técnico,abogado,medio,moderado,app_movil,0.76,0.61,61,12370,google/gemma-4-e4b
c5194e6b-ff3,incidencia_apagón,,False,False,False,en,urgente,cliente_residencial,corto,leve,respuesta_cadena,0.75,0.76,34,91971,deepseek/deepseek-r1-0528-qwen3-8b
8f9299fa-dd2,fuga_gas,,False,False,False,en,cortés,jubilado,corto,limpio,email_directo,0.82,0.72,57,68227,google/gemma-4-e4b
26f7de07-087,baja_contrato,,False,False,False,es,cortés,particular_enfadado,medio,leve,email_directo,0.76,0.77,40,60494,deepseek/deepseek-r1-0528-qwen3-8b
dcffbd64-a28,corte_suministro,,False,False,False,es,formal,cliente_empresarial,medio,moderado,email_directo,0.96,0.45,79,58600,google/gemma-4-e4b
7f0db60d-96b,solicitud_aplazamiento,,False,False,False,es,agresivo,abogado,muy_corto,limpio,webform,0.86,0.49,47,65255,deepseek/deepseek-r1-0528-qwen3-8b
be698704-e7e,solicitud_cambio_tarifa,,False,False,True,es,informal,cliente_empresarial,largo,limpio,app_movil,0.87,0.66,51,38254,google/gemma-4-e4b
58556b38-174,newsletter,,False,False,True,es,urgente,cliente_empresarial,muy_largo,limpio,respuesta_cadena,0.71,0.42,73,53508,deepseek/deepseek-r1-0528-qwen3-8b
4b95a688-7ba,solicitud_cambio_tarifa,vehiculo_electrico,True,False,False,es,informal,particular_enfadado,corto,moderado,app_movil,1.02,0.46,31,4385,google/gemma-4-e4b
af3ca40d-141,corte_suministro,,False,False,False,es,cortés,jubilado,medio,limpio,webform,0.79,0.44,70,11075,deepseek/deepseek-r1-0528-qwen3-8b
6370eda7-cc3,consulta_lectura_contador,,False,False,False,es,desesperado,cliente_empresarial,largo,moderado,reenvio_tercero,0.8,0.5,44,54513,google/gemma-4-e4b
edfec025-4b5,alta_consumo_anomalo,,False,True,False,es,técnico,cliente_empresarial,corto,limpio,reenvio_tercero,0.75,0.67,34,85724,deepseek/deepseek-r1-0528-qwen3-8b
41647a54-6d6,alta_consumo_anomalo,,False,False,False,es,formal,cliente_residencial,medio,moderado,app_movil,1.03,0.3,39,490,google/gemma-4-e4b
ab7a6f16-25a,fraude_energetico,,False,False,False,en,desesperado,jubilado,corto,limpio,reenvio_tercero,0.89,0.31,57,3886,deepseek/deepseek-r1-0528-qwen3-8b
4c41b26a-2ec,vehiculo_electrico,,False,False,False,es,informal,autónomo,muy_corto,limpio,webform,0.67,0.3,41,49560,google/gemma-4-e4b
6d70a428-57e,alta_consumo_anomalo,solicitud_certificado,True,False,False,es,formal,jubilado,muy_largo,moderado,respuesta_cadena,0.73,0.61,71,67495,deepseek/deepseek-r1-0528-qwen3-8b
6c5c4cc9-3c8,averia_contador,,False,False,False,es,desesperado,particular_enfadado,largo,limpio,respuesta_cadena,0.84,0.48,33,83449,google/gemma-4-e4b
19b218e4-d01,cambio_domiciliacion,,False,False,False,es,urgente,autónomo,largo,leve,webform,0.73,0.53,57,16661,deepseek/deepseek-r1-0528-qwen3-8b
2f66fd48-235,spam_energia,,False,False,True,es,informal,autónomo,corto,limpio,reenvio_tercero,0.89,0.52,31,92858,google/gemma-4-e4b
8ad969a2-bd9,consulta_autoconsumo,,False,False,True,es,informal,abogado,medio,moderado,email_directo,0.77,0.4,53,78008,deepseek/deepseek-r1-0528-qwen3-8b
6e59c1ed-e1b,corte_suministro,,False,False,False,es,informal,abogado,largo,alto,app_movil,0.79,0.68,66,69385,google/gemma-4-e4b
bb679933-703,factura_error,,False,False,False,es,agresivo,abogado,corto,leve,reenvio_tercero,0.96,0.39,74,65106,deepseek/deepseek-r1-0528-qwen3-8b
c5079566-cc2,solicitud_cambio_tarifa,,False,False,False,es,formal,autónomo,corto,leve,respuesta_cadena,0.86,0.63,72,98859,google/gemma-4-e4b
79f7eeca-317,corte_suministro,,False,False,False,en,informal,abogado,corto,limpio,email_directo,0.7,0.65,66,24636,deepseek/deepseek-r1-0528-qwen3-8b
663c01ce-da2,consulta_eficiencia,,False,False,False,es,formal,abogado,corto,moderado,webform,0.8,0.42,72,92821,google/gemma-4-e4b
207f1f2e-8d4,corte_suministro,reclamacion_calidad,True,False,False,en,desesperado,jubilado,corto,limpio,respuesta_cadena,1.01,0.64,55,77741,deepseek/deepseek-r1-0528-qwen3-8b
b0659db3-048,consulta_autoconsumo,,False,True,False,es,agresivo,particular_enfadado,medio,moderado,email_directo,0.99,0.4,74,76784,google/gemma-4-e4b
9b88b614-cf8,consulta_eficiencia,,False,False,False,es,técnico,particular_enfadado,largo,limpio,app_movil,0.95,0.55,38,78413,deepseek/deepseek-r1-0528-qwen3-8b
b4b12ba2-097,consulta_tarifas_pvpc,,False,False,False,es,confuso,cliente_residencial,largo,limpio,reenvio_tercero,0.99,0.64,53,824,google/gemma-4-e4b
7368cfa6-c9e,alta_consumo_anomalo,,False,False,False,es,formal,cliente_empresarial,corto,alto,app_movil,0.69,0.37,38,49944,deepseek/deepseek-r1-0528-qwen3-8b
d4c2a41e-dc1,factura_duplicada,,False,False,False,es,cortés,cliente_empresarial,medio,leve,app_movil,0.7,0.63,37,63667,google/gemma-4-e4b
ff7e3353-553,programa_fidelizacion,,False,False,False,es,informal,cliente_empresarial,medio,leve,app_movil,0.66,0.36,41,54930,deepseek/deepseek-r1-0528-qwen3-8b
1d35dba3-6ba,solicitud_aplazamiento,,False,False,False,es,desesperado,abogado,medio,limpio,respuesta_cadena,0.7,0.33,66,94180,google/gemma-4-e4b
15c99e03-6d6,corte_suministro,,False,False,True,es,informal,jubilado,medio,leve,email_directo,0.98,0.47,59,10622,deepseek/deepseek-r1-0528-qwen3-8b
85d4f578-919,corte_suministro,,False,False,False,es,desesperado,autónomo,muy_corto,moderado,reenvio_tercero,0.67,0.4,58,92988,google/gemma-4-e4b
ae4a6ddc-a3b,phishing_energia,oferta_comercial,True,False,True,es,formal,abogado,muy_corto,limpio,app_movil,0.84,0.37,57,42689,deepseek/deepseek-r1-0528-qwen3-8b
8feed222-f14,baja_contrato,newsletter,True,False,False,es,cortés,abogado,muy_corto,leve,webform,0.75,0.42,51,45326,google/gemma-4-e4b
0d05144c-71a,averia_contador,,False,False,False,en,confuso,cliente_residencial,medio,leve,app_movil,0.98,0.67,61,66004,deepseek/deepseek-r1-0528-qwen3-8b
d67eab8d-e2f,consulta_autoconsumo,bono_social,True,False,False,es,cortés,cliente_residencial,medio,leve,respuesta_cadena,0.97,0.71,38,80585,google/gemma-4-e4b
236bd7dc-e22,fuga_gas,,False,False,False,es,formal,particular_enfadado,muy_largo,moderado,respuesta_cadena,0.96,0.75,39,6888,deepseek/deepseek-r1-0528-qwen3-8b
4a912536-edc,respuesta_automatica,,False,False,True,es,formal,autónomo,muy_corto,alto,webform,0.8,0.76,45,73568,google/gemma-4-e4b
808d7450-80a,averia_contador,consulta_lectura_contador,True,False,False,es,técnico,cliente_empresarial,muy_corto,leve,reenvio_tercero,1.02,0.6,55,35918,deepseek/deepseek-r1-0528-qwen3-8b
ed94b87d-0d3,phishing_energia,,False,True,True,es,informal,abogado,medio,moderado,respuesta_cadena,1.01,0.63,61,66073,google/gemma-4-e4b
7c8cca93-20f,factura_error,,False,False,False,es,agresivo,abogado,muy_largo,alto,respuesta_cadena,0.91,0.45,60,45061,deepseek/deepseek-r1-0528-qwen3-8b
be9f3cd9-1a0,consulta_tarifas_pvpc,,False,False,False,es,confuso,autónomo,medio,leve,app_movil,0.9,0.73,36,17305,google/gemma-4-e4b
2e0e5c44-d0f,emergencia_gas,consulta_eficiencia,True,False,False,en,formal,jubilado,medio,leve,webform,0.78,0.47,72,71101,deepseek/deepseek-r1-0528-qwen3-8b
b016d46b-8ee,corte_suministro,fuga_gas,True,False,False,es,urgente,jubilado,largo,limpio,respuesta_cadena,0.94,0.65,66,72292,google/gemma-4-e4b
9775ed97-c6c,corte_suministro,,False,False,False,es,confuso,autónomo,medio,alto,app_movil,1.03,0.68,43,36942,deepseek/deepseek-r1-0528-qwen3-8b
7ae48433-f6d,cambio_titular,,False,False,False,es,cortés,cliente_empresarial,medio,alto,reenvio_tercero,0.78,0.77,37,11597,google/gemma-4-e4b
43eedc29-d37,spam_energia,averia_contador,True,False,True,es,informal,cliente_empresarial,largo,limpio,email_directo,0.76,0.32,43,92598,deepseek/deepseek-r1-0528-qwen3-8b
18e00f33-6be,fraude_energetico,,False,False,False,es,confuso,autónomo,muy_largo,limpio,webform,0.76,0.42,78,32708,google/gemma-4-e4b
5f52ad0c-3b9,phishing_energia,,False,False,True,es,cortés,particular_enfadado,largo,leve,app_movil,1.04,0.53,79,80326,deepseek/deepseek-r1-0528-qwen3-8b
86f8110b-508,factura_duplicada,consulta_autoconsumo,True,False,False,es,formal,cliente_empresarial,muy_largo,moderado,respuesta_cadena,0.87,0.68,51,35124,google/gemma-4-e4b
1518305f-6fc,reclamacion_factura,,False,False,False,es,formal,jubilado,medio,leve,respuesta_cadena,1.04,0.65,33,50165,deepseek/deepseek-r1-0528-qwen3-8b
4ae0b359-8a9,cambio_domiciliacion,,False,True,False,es,cortés,particular_enfadado,medio,moderado,respuesta_cadena,0.9,0.34,47,83666,google/gemma-4-e4b
4f5578e2-b6f,factura_error,,False,False,False,es,cortés,cliente_residencial,medio,limpio,app_movil,0.77,0.71,54,71192,deepseek/deepseek-r1-0528-qwen3-8b
fb77515c-2be,corte_suministro,instalacion_solar,True,False,False,es,agresivo,autónomo,corto,limpio,reenvio_tercero,0.88,0.5,78,65016,google/gemma-4-e4b
e12a1c30-332,consulta_lectura_contador,,False,False,False,es,formal,abogado,muy_corto,limpio,reenvio_tercero,0.71,0.71,76,31147,deepseek/deepseek-r1-0528-qwen3-8b
659ba161-8b8,factura_duplicada,consulta_lectura_contador,True,False,False,es,técnico,autónomo,corto,alto,email_directo,0.83,0.72,64,11165,google/gemma-4-e4b
4d6469fb-110,solicitud_cambio_tarifa,,False,False,False,es,desesperado,cliente_residencial,corto,limpio,reenvio_tercero,0.83,0.74,57,49281,deepseek/deepseek-r1-0528-qwen3-8b
628940e0-1e8,instalacion_solar,,False,False,False,es,informal,jubilado,medio,limpio,reenvio_tercero,0.88,0.68,55,39449,google/gemma-4-e4b
c7046d1b-b87,fraude_energetico,consulta_tarifas_pvpc,True,False,False,es,urgente,cliente_empresarial,medio,moderado,respuesta_cadena,0.8,0.66,59,57161,deepseek/deepseek-r1-0528-qwen3-8b
c6f84968-729,contrato_empresarial,,False,False,False,es,agresivo,cliente_empresarial,muy_largo,limpio,app_movil,0.83,0.55,34,49404,google/gemma-4-e4b
b9815efa-173,fraude_energetico,,False,False,False,es,cortés,abogado,medio,leve,webform,1.0,0.57,43,28325,deepseek/deepseek-r1-0528-qwen3-8b
a8ad2694-9f0,cambio_titular,baja_contrato,True,False,False,es,urgente,particular_enfadado,corto,limpio,webform,0.72,0.55,58,6419,google/gemma-4-e4b
49ee27ba-406,baja_contrato,fraude_energetico,True,False,False,es,urgente,autónomo,largo,limpio,respuesta_cadena,1.02,0.55,66,84552,deepseek/deepseek-r1-0528-qwen3-8b
535479f4-5e1,cambio_titular,solicitud_nuevo_contrato,True,False,False,es,informal,jubilado,largo,leve,reenvio_tercero,0.87,0.4,51,8192,google/gemma-4-e4b
063db429-fc1,fuga_gas,oferta_comercial,True,False,False,es,desesperado,particular_enfadado,corto,limpio,webform,0.9,0.46,78,55246,deepseek/deepseek-r1-0528-qwen3-8b
793c2fc2-a6c,contrato_empresarial,,False,False,False,es,técnico,autónomo,medio,limpio,webform,0.69,0.39,67,55933,google/gemma-4-e4b
19152efe-769,reclamacion_factura,,False,False,False,en,agresivo,cliente_residencial,largo,limpio,reenvio_tercero,0.71,0.64,53,46169,deepseek/deepseek-r1-0528-qwen3-8b
c89a6f0a-798,solicitud_cambio_tarifa,fraude_energetico,True,False,False,en,formal,cliente_residencial,muy_largo,leve,reenvio_tercero,0.94,0.5,78,9467,google/gemma-4-e4b
c89d3d77-6bd,solicitud_cambio_tarifa,,False,False,False,es,urgente,abogado,corto,leve,email_directo,1.01,0.42,73,31537,deepseek/deepseek-r1-0528-qwen3-8b
672f4f72-2ec,solicitud_aplazamiento,,False,True,False,es,formal,jubilado,muy_largo,alto,app_movil,0.86,0.68,55,46724,google/gemma-4-e4b
e9660819-217,consulta_lectura_contador,,False,False,False,es,formal,autónomo,corto,alto,webform,0.72,0.73,31,88818,deepseek/deepseek-r1-0528-qwen3-8b
6b7b05f6-ae5,corte_suministro,,False,False,False,es,urgente,jubilado,medio,leve,webform,0.97,0.3,59,96726,google/gemma-4-e4b
0efa0dc6-aae,factura_error,,False,True,False,es,agresivo,abogado,medio,leve,app_movil,1.02,0.72,72,30863,deepseek/deepseek-r1-0528-qwen3-8b
93a535d3-f34,fraude_energetico,,False,False,False,es,formal,jubilado,medio,limpio,respuesta_cadena,0.92,0.31,74,67452,google/gemma-4-e4b
defc4dc2-76b,corte_suministro,,False,False,False,en,urgente,jubilado,medio,limpio,webform,0.72,0.64,77,12390,deepseek/deepseek-r1-0528-qwen3-8b
3714542f-94d,consulta_lectura_contador,,False,False,False,es,desesperado,jubilado,corto,limpio,webform,0.81,0.72,33,47063,google/gemma-4-e4b
a1f3b147-efb,averia_contador,bono_social,True,False,False,es,urgente,cliente_empresarial,corto,limpio,app_movil,1.03,0.41,72,8653,deepseek/deepseek-r1-0528-qwen3-8b
e8449b93-338,corte_suministro,solicitud_cambio_tarifa,True,False,True,es,urgente,cliente_residencial,corto,limpio,webform,0.73,0.75,50,42007,google/gemma-4-e4b
f3ad00e1-44d,denuncia_proveedor,,False,False,False,es,desesperado,cliente_empresarial,muy_largo,leve,respuesta_cadena,0.72,0.65,34,86085,deepseek/deepseek-r1-0528-qwen3-8b
8970837e-785,alta_consumo_anomalo,,False,False,False,es,desesperado,cliente_empresarial,medio,moderado,email_directo,0.93,0.77,51,9775,google/gemma-4-e4b
d12eab9d-7b2,averia_contador,,False,True,False,es,informal,autónomo,largo,limpio,reenvio_tercero,0.87,0.4,61,31931,deepseek/deepseek-r1-0528-qwen3-8b
853e663e-405,alta_consumo_anomalo,consulta_autoconsumo,True,False,True,en,confuso,jubilado,medio,moderado,reenvio_tercero,0.73,0.36,60,44796,google/gemma-4-e4b
b1fdb556-ff4,corte_suministro,,False,False,False,en,urgente,jubilado,largo,leve,reenvio_tercero,0.9,0.62,33,64728,deepseek/deepseek-r1-0528-qwen3-8b
ae252dcb-9c6,factura_error,,False,True,False,en,desesperado,abogado,corto,limpio,email_directo,1.02,0.55,35,67950,google/gemma-4-e4b
c8fc7d0c-543,factura_error,,False,False,False,es,informal,cliente_empresarial,medio,limpio,respuesta_cadena,0.99,0.69,33,99373,deepseek/deepseek-r1-0528-qwen3-8b
dff9b011-f35,alta_consumo_anomalo,,False,False,False,es,técnico,jubilado,medio,limpio,app_movil,0.65,0.51,33,61671,google/gemma-4-e4b
13a84cf2-b5d,factura_error,,False,False,False,es,cortés,jubilado,medio,leve,email_directo,1.0,0.3,33,26305,deepseek/deepseek-r1-0528-qwen3-8b
3ef17b80-03b,fraude_energetico,,False,False,False,es,desesperado,autónomo,medio,moderado,app_movil,0.9,0.53,39,77385,google/gemma-4-e4b
0938d819-bd5,consulta_eficiencia,,False,False,False,es,informal,jubilado,medio,limpio,respuesta_cadena,0.76,0.62,37,63257,deepseek/deepseek-r1-0528-qwen3-8b
b2d276f4-5c8,baja_contrato,,False,True,False,es,agresivo,autónomo,medio,limpio,respuesta_cadena,0.69,0.45,67,49957,google/gemma-4-e4b
8883307e-c1b,averia_contador,,False,False,False,es,cortés,autónomo,medio,leve,reenvio_tercero,1.04,0.54,56,54621,deepseek/deepseek-r1-0528-qwen3-8b
052edb26-14e,consulta_autoconsumo,,False,False,False,en,urgente,cliente_residencial,corto,moderado,webform,0.66,0.59,58,48508,google/gemma-4-e4b
87e3702d-a58,vehiculo_electrico,reclamacion_calidad,True,False,False,es,informal,cliente_residencial,medio,leve,email_directo,0.72,0.64,67,6732,deepseek/deepseek-r1-0528-qwen3-8b
2a920594-c89,bono_social,,False,False,False,es,confuso,jubilado,largo,alto,respuesta_cadena,0.92,0.41,59,3445,google/gemma-4-e4b
a5c389c8-62b,factura_error,,False,False,False,es,confuso,jubilado,corto,leve,reenvio_tercero,0.95,0.43,38,34565,deepseek/deepseek-r1-0528-qwen3-8b
fcc2e2bf-66a,alta_consumo_anomalo,,False,True,False,es,formal,cliente_residencial,largo,limpio,webform,0.76,0.63,74,68766,google/gemma-4-e4b
bd8e5d0f-91b,solicitud_cambio_tarifa,,False,False,False,es,confuso,cliente_residencial,muy_corto,limpio,email_directo,0.94,0.47,30,12746,deepseek/deepseek-r1-0528-qwen3-8b
477aa38a-564,solicitud_cambio_tarifa,,False,False,False,en,desesperado,autónomo,medio,alto,webform,0.96,0.66,45,45061,google/gemma-4-e4b
a8cd952c-61e,consulta_tarifas_pvpc,,False,False,False,en,urgente,cliente_empresarial,medio,leve,app_movil,0.97,0.43,51,24191,deepseek/deepseek-r1-0528-qwen3-8b
1720ec6b-e26,cambio_titular,,False,False,False,es,cortés,cliente_residencial,corto,limpio,respuesta_cadena,0.95,0.66,40,75371,google/gemma-4-e4b
5ecabe4e-b83,factura_error,instalacion_solar,True,False,False,es,cortés,cliente_residencial,corto,alto,respuesta_cadena,0.66,0.38,51,85906,deepseek/deepseek-r1-0528-qwen3-8b
bd601753-69d,baja_contrato,,False,False,False,en,cortés,cliente_residencial,muy_corto,leve,email_directo,1.01,0.52,38,84723,google/gemma-4-e4b
2d76b089-95b,instalacion_solar,,False,False,False,es,desesperado,autónomo,medio,leve,respuesta_cadena,0.88,0.39,51,33086,deepseek/deepseek-r1-0528-qwen3-8b
a76614af-4ec,corte_suministro,,False,False,False,es,urgente,jubilado,muy_largo,alto,webform,0.82,0.55,35,77936,google/gemma-4-e4b
f25548cb-60f,consulta_lectura_contador,,False,False,False,es,formal,cliente_residencial,medio,moderado,webform,0.66,0.64,57,2760,deepseek/deepseek-r1-0528-qwen3-8b
8a94ccbf-c04,factura_error,,False,False,False,es,urgente,cliente_empresarial,largo,alto,email_directo,0.89,0.55,58,29425,google/gemma-4-e4b
a0151683-fca,phishing_energia,,False,True,True,es,formal,cliente_empresarial,largo,moderado,respuesta_cadena,0.72,0.38,78,88673,deepseek/deepseek-r1-0528-qwen3-8b
b5e689cb-fbf,corte_suministro,cambio_domiciliacion,True,False,False,es,desesperado,abogado,largo,moderado,email_directo,0.87,0.74,38,51085,google/gemma-4-e4b
3a9834ba-54d,bono_social,,False,False,False,es,técnico,cliente_residencial,medio,limpio,respuesta_cadena,0.73,0.3,44,92266,deepseek/deepseek-r1-0528-qwen3-8b
2a1c5fd7-92f,reclamacion_calidad,,False,False,False,es,confuso,autónomo,muy_corto,limpio,respuesta_cadena,0.93,0.65,61,66927,google/gemma-4-e4b
